DATE,EUR,GBP,JPY,AUD,NZD,CAD,CHF,NOK,SEK,DKK
2017-03-31,1.0652,1.255,0.008977063602495623,0.76285,0.7007,0.7511454968827462,0.9969095803010666,0.1163277651109767,0.11148893472322872,0.1432356943350283
2017-04-03,1.06705,1.2487,0.009017539113575905,0.7605,0.7014,0.7473841554559043,0.9985022466300548,0.11656913715524678,0.111680682592332,0.14345144168698895
2017-04-04,1.06735,1.24405,0.009029753036254458,0.7565,0.6973,0.7461294534601753,0.998003992015968,0.11642392278765441,0.11102722387529422,0.14353586243522945
2017-04-05,1.0663,1.2483,0.009033015672282192,0.757,0.6964,0.744324525493115,0.9951238929246692,0.11614536754201558,0.11123717991501479,0.14340824023748405
2017-04-06,1.06445,1.24695,0.009024049090827053,0.7546,0.697,0.7454897867899211,0.9951238929246692,0.11594202898550725,0.11081437484070433,0.14314240522183494
2017-04-07,1.059,1.23735,0.009003331232556045,0.74995,0.6936,0.7459346561241236,0.9910802775024778,0.11550211657628626,0.11020255229111107,0.14246028919438708
2017-04-10,1.0596,1.24145,0.009014287645918781,0.7501,0.6962,0.7503564192991671,0.9914241808357706,0.11592993194912996,0.11016734419583347,0.14250495204708363
2017-04-11,1.06025,1.2491,0.009122422915526363,0.7499,0.696,0.7504690431519699,0.9925558312655086,0.1163081468041429,0.11037405768148253,0.14261063019637482
2017-04-12,1.0666,1.254,0.009171787581399615,0.7521,0.6969,0.7545461404964914,0.9969095803010666,0.11698369247326923,0.111404476231855,0.14341441027994492
2017-04-13,1.0614,1.2506,0.009166322929556808,0.75685,0.69985,0.7502438292445045,0.9939369843951894,0.11648223645894,0.11059010882066707,0.14266352806904914
2017-04-14,1.06115,1.2524,0.009204712812960236,0.7577,0.6999,0.7503845720931979,0.9945795414988314,0.11648087966360321,0.11066108934776354,0.14266759876164525
2017-04-17,1.06435,1.25645,0.009182314861576604,0.759,0.70075,0.7509198768491402,0.9955201592832256,0.11685451029196099,0.11114321915219952,0.143067656694851
2017-04-18,1.07335,1.2841,0.009222965183306434,0.75605,0.7043,0.747579710686652,1.0037641154328734,0.11750329009212257,0.11166322371726871,0.1442460260219831
2017-04-19,1.0711,1.2779,0.009185688697010058,0.74975,0.7004,0.7415647015202076,1.001552406229656,0.1165433249810617,0.11144917360437773,0.14398640768311471
2017-04-20,1.0717,1.2813,0.009147457006952069,0.7527,0.7012,0.7423904974016333,1.0012515644555695,0.11599313320651418,0.11128421989761851,0.1440984480597144
2017-04-21,1.0728,1.2813,0.009167163221341156,0.7543,0.7033,0.7407681765991333,1.0041672942712256,0.11532828195458372,0.11104325134639943,0.14423146265126274
2017-04-24,1.08675,1.2794,0.009110372158702683,0.75705,0.7017,0.7406858751203614,1.0043185698503565,0.11699053546568082,0.1128897518683254,0.14607923337618323
2017-04-25,1.0926,1.2841,0.009001305189252441,0.75355,0.6951,0.7368110816386678,1.0064412238325282,0.11673787677149727,0.11398089680169603,0.14683856568089043
2017-04-26,1.09035,1.2847,0.009004547296384674,0.7474,0.6891,0.7344840249724569,1.0068465565847766,0.11648359328588569,0.11411096149896158,0.1465609473699638
2017-04-27,1.0873,1.2904,0.008987552240147396,0.74685,0.6878,0.7335142668524903,1.0059350165979277,0.11675832194939693,0.1131772242153989,0.14616250347135945
2017-04-28,1.0897,1.29505,0.00896499170738267,0.74885,0.6868,0.732493407559332,1.004823151125402,0.11650123491309007,0.11295223250087537,0.14647293180220294
2017-05-01,1.0899,1.2886,0.008941344778254649,0.7526,0.6907,0.7309407207075506,1.003713740841112,0.11634806687686883,0.1130160595820666,0.1465695399182142
2017-05-02,1.093,1.29385,0.008929767379559762,0.7536,0.6936,0.729447808009337,1.0085728693898133,0.11641443538998836,0.11358860479116736,0.1469615695495628
2017-05-03,1.0885,1.2867,0.008868786306593943,0.74225,0.6878,0.7283851700779372,1.0052777079668258,0.11557553728177894,0.11300711944852525,0.14637645095657012
2017-05-04,1.09845,1.2921,0.008892050506846879,0.74085,0.6869,0.7273256236817223,1.0138389009986313,0.11524853346241169,0.11323361226546487,0.1477061238958967
2017-05-05,1.09975,1.2981,0.008871146595697495,0.74215,0.6917,0.732493407559332,1.0131712259371835,0.11636566747346862,0.11376434852845814,0.14790273915872923
2017-05-08,1.0924,1.294,0.008829632245816963,0.7387,0.6907,0.7304601899196493,1.0011012113324658,0.1156403584851113,0.11305950321654286,0.14681054099684357
2017-05-09,1.08735,1.2935,0.008773084177742686,0.7345,0.6897,0.7288629737609329,0.9927529038022436,0.11507082609346052,0.11250998526119194,0.14609844112963316
2017-05-10,1.0868,1.2938,0.0087500546878418,0.73685,0.6942,0.7323324789454413,0.9911785112498762,0.11599044238754727,0.11207118761837519,0.14608776953193478
2017-05-11,1.08615,1.2886,0.008782329952136302,0.7379,0.6849,0.7300868803387603,0.9922603691208572,0.11629394457430602,0.11256190904997748,0.14599605810643113
2017-05-12,1.0931,1.2891,0.008822621200758746,0.7386,0.6864,0.7293946024799417,0.9993504222255534,0.11683198392391901,0.1132977578373724,0.14691191161779396
2017-05-15,1.0975,1.28935,0.008788504635936195,0.7413,0.68815,0.7335680751173709,1.0035122930255895,0.11691257277807655,0.11325797902462229,0.14755138476974605
2017-05-16,1.10825,1.29175,0.00884016973125884,0.74265,0.6883,0.7349698662354843,1.0141987829614605,0.11815233380397347,0.11378117604223557,0.14899576852017404
2017-05-17,1.1159,1.29725,0.009023641941887747,0.7432,0.6942,0.7351319561861354,1.0215548064153641,0.11898104631932133,0.11453048228786092,0.15002400384061448
2017-05-18,1.1103,1.29395,0.008969012063321225,0.74185,0.6899,0.7351319561861354,1.020512297173181,0.11791896608650536,0.11353186271727161,0.14921809717082488
2017-05-19,1.1207,1.30355,0.008986744551786115,0.74615,0.6927,0.7399733609590056,1.0283833813245578,0.11940726234969609,0.11459085335808497,0.1505751972535084
2017-05-22,1.1238,1.3,0.008985129610494632,0.7478,0.6996,0.7405761682589054,1.0272741281010838,0.11993787218220961,0.11504037917308975,0.15093883958220128
2017-05-23,1.11835,1.29625,0.00894574406226238,0.74785,0.7012,0.7399459839431721,1.0244851961889152,0.11941225289126918,0.1148646320311513,0.15025392914024702
2017-05-24,1.1219,1.2974,0.008968609865470852,0.75045,0.7048,0.7458233890214797,1.0275380189066996,0.12003360941063498,0.11535622000738281,0.1507636177237709
2017-05-25,1.12105,1.294,0.008941744534358654,0.74545,0.7023,0.7416196974191634,1.0278020453260701,0.11906888134785973,0.11511851451068875,0.15064551603621518
2017-05-26,1.1183,1.28035,0.008981094795455566,0.7447,0.70615,0.743687948536794,1.0262199189286263,0.11937447773665989,0.11501259387902976,0.1502900598154438
2017-05-29,1.11655,1.2841,0.008987956138774043,0.74405,0.7057,0.7432733759476736,1.022704029453876,0.11888486001307733,0.11492931846914146,0.15006227584447546
2017-05-30,1.11855,1.28585,0.009021199819576005,0.74655,0.7096,0.7429420505200593,1.0259567046270648,0.1186014516817686,0.11463420226058647,0.1503646342380272
2017-05-31,1.12435,1.289,0.009027307605506657,0.74305,0.7084,0.7406858751203614,1.0332713370531101,0.11854942918449848,0.11509996431901105,0.15115786927867467
2017-06-01,1.1213,1.2881,0.008980288267253379,0.7374,0.706,0.7399186089530152,1.029230135858378,0.11829839587375195,0.11512116502619006,0.15074316379752178
2017-06-02,1.1282,1.28865,0.009056740479101572,0.7446,0.71415,0.7417297136923304,1.0392309690828787,0.1188558931723232,0.11600255205614524,0.15164381899793763
2017-06-05,1.12545,1.2903,0.00905264110804327,0.7487,0.7138,0.7422251911229868,1.0363231255505467,0.11832639151836426,0.11555083081047353,0.1512653345232873
